id,manual_1_X,manual_1_Y,manual_2_X,manual_2_Y,manual_3_X,manual_3_Y,manual_4_X,manual_4_Y,manual_5_X,manual_5_Y,Gender,Race,Age
03395,241.943,241.361,343.199,267.835,270.198,305.876,223.745,335.404,311.289,360.954,1,2,1
02889,42.228,48.515,60.064,44.860,52.023,53.924,45.883,63.135,61.672,60.357,1,0,4
00678,228.518,222.147,299.155,260.198,250.360,289.493,201.216,298.594,244.786,318.882,1,0,2
11410,589.519,575.091,912.527,542.352,728.686,714.371,644.351,939.920,901.063,920.427,1,0,2
03878,41.507,46.053,54.871,43.642,49.360,51.909,44.469,61.209,54.527,59.004,0,0,2
11405,138.441,150.132,185.789,143.666,163.380,173.158,149.271,203.194,185.950,199.173,0,0,2
01689,332.049,370.671,463.449,348.425,357.429,452.330,366.254,502.597,488.745,485.435,0,0,3
06042,345.290,431.362,416.091,443.025,337.256,472.677,331.518,515.139,390.047,532.354,2,0,0
06057,243.571,231.896,323.678,241.856,250.760,298.254,244.777,350.437,307.303,357.553,1,0,1
02371,179.877,199.828,250.739,188.133,206.020,241.796,203.268,271.379,275.507,256.243,1,0,2
02364,72.572,81.654,105.025,80.779,90.412,98.526,76.775,111.747,101.174,109.985,1,0,3
09576,123.084,133.445,174.363,130.904,149.312,161.031,132.663,185.929,170.925,182.089,1,2,1
09563,105.563,112.405,141.352,109.546,127.559,127.853,115.543,153.271,139.385,147.764,1,0,2
03619,55.182,58.943,77.139,58.537,63.823,72.362,57.927,79.478,75.513,79.681,0,0,2
10178,176.703,177.471,228.064,175.338,176.613,223.387,180.440,259.955,224.662,258.758,1,0,2
11189,462.886,576.146,660.206,473.504,520.401,673.478,578.800,800.895,747.805,738.071,1,0,2
01305,129.381,138.883,177.110,136.420,151.679,152.950,135.404,182.031,174.567,178.381,0,0,1
01310,178.968,195.892,248.830,196.773,233.113,232.242,177.806,285.806,234.855,285.806,1,0,2
00819,77.830,81.642,113.136,84.010,101.194,106.437,74.981,117.796,94.495,121.000,1,0,2
05036,57.730,62.896,82.854,64.869,70.895,80.569,55.826,83.325,79.828,85.375,1,0,2
08587,259.996,368.907,358.282,333.046,325.077,439.301,307.811,453.911,402.112,424.691,0,0,3
08592,108.625,111.588,157.995,128.373,126.398,138.905,101.055,153.716,139.893,166.881,1,0,2
05023,104.092,115.224,143.780,115.224,116.192,131.196,104.080,160.221,133.627,161.482,0,0,2
07777,279.984,254.862,404.271,262.796,344.772,281.306,277.340,385.760,391.049,385.760,0,0,2
07762,330.339,356.283,460.992,363.122,427.560,447.949,304.399,489.601,446.688,488.095,1,0,2
10325,425.128,461.238,582.719,467.748,498.650,552.334,447.156,627.335,550.742,630.066,1,0,2
05993,288.983,298.094,341.667,283.833,280.664,351.571,316.712,436.737,347.609,424.854,0,2,2
05986,408.397,440.218,558.842,446.998,472.598,549.032,418.450,595.709,531.276,609.087,0,0,2
10330,264.002,278.533,354.455,286.161,322.124,340.651,262.913,383.153,347.190,386.422,0,0,2
11839,188.675,202.041,248.280,199.559,193.465,244.483,197.720,292.404,240.700,290.283,1,1,2
03444,48.566,50.289,67.000,55.421,56.080,60.310,44.807,66.035,60.632,70.474,0,2,3
03451,49.632,56.789,76.368,48.368,65.000,67.105,56.158,73.000,75.947,67.526,0,2,3
06786,576.360,579.193,857.689,589.337,694.943,724.753,596.363,908.641,799.283,919.377,0,0,0
01158,40.652,41.989,54.241,41.544,49.006,48.004,41.655,55.021,53.907,55.132,1,0,2
06793,223.676,238.042,317.056,238.042,273.113,296.775,237.620,337.338,303.113,339.028,1,0,2
04962,404.673,418.109,634.908,404.063,512.768,524.371,471.240,642.236,604.373,630.633,0,1,0
04977,38.854,42.067,52.124,41.857,43.883,48.562,40.530,55.756,52.054,55.756,1,1,2
10579,270.039,283.228,369.390,272.677,334.222,353.565,286.744,392.250,355.323,389.612,1,1,2
02904,125.802,113.970,149.464,110.917,154.426,139.160,113.970,153.663,135.725,157.098,1,0,2
02911,41.645,44.161,54.516,43.484,48.807,51.903,42.516,61.581,53.645,59.935,0,0,2
09162,499.010,526.122,672.777,534.282,588.911,646.105,493.631,753.653,658.995,760.948,0,0,3
03218,206.039,205.995,281.978,223.228,250.049,258.989,198.697,280.511,256.764,292.374,1,0,4
09177,22.081,28.027,31.676,27.892,25.459,32.486,25.865,39.108,31.811,39.378,1,0,1
12070,373.624,406.852,555.791,411.573,456.693,498.228,395.243,599.474,533.905,598.628,1,0,2
12065,325.101,332.164,444.737,335.153,383.179,418.535,328.724,479.040,424.469,480.259,1,2,2
08193,151.102,161.673,208.183,159.030,177.529,189.685,154.802,219.811,200.255,220.868,1,0,4
05422,166.486,151.979,227.737,167.023,193.887,194.962,141.233,222.901,189.052,229.349,2,2,0
05437,342.770,362.124,469.429,350.505,382.206,406.762,366.507,499.385,450.583,491.407,1,0,2
08186,165.909,175.812,230.781,170.153,202.690,202.286,184.299,238.663,222.495,230.377,0,0,1
11588,58.374,47.249,66.480,46.454,70.930,53.765,63.460,64.890,69.022,63.619,1,0,3
01711,38.235,39.676,51.927,41.718,44.077,46.873,38.355,51.327,50.246,53.129,1,0,3
01704,328.912,273.759,464.289,321.893,365.013,394.093,261.725,380.054,390.082,439.219,0,0,2
03050,80.456,85.448,117.064,80.872,87.112,104.584,85.864,138.696,113.320,132.456,0,0,2
03045,65.659,65.721,90.760,70.410,71.675,84.058,67.110,91.530,86.470,94.610,0,0,2
07363,405.473,425.233,566.656,439.495,478.215,509.675,395.144,592.450,545.945,609.055,0,0,1
07376,242.408,210.252,370.071,255.366,299.520,269.764,193.934,366.711,318.717,408.945,1,0,2
10731,29.012,28.442,40.502,29.772,31.576,33.855,27.493,39.172,34.234,39.932,1,2,2
08836,292.248,298.101,383.790,289.072,366.532,349.214,315.580,410.841,384.951,401.613,1,0,2
08823,79.008,84.954,109.791,86.004,88.802,104.194,80.150,118.862,106.461,119.551,0,0,3
10724,40.097,46.548,53.129,44.355,45.774,51.581,43.323,60.613,51.710,59.452,0,2,2
06392,511.960,557.088,712.098,563.121,634.319,628.752,533.642,777.189,721.636,762.460,0,1,0
01559,140.346,128.616,199.683,132.127,166.175,154.219,136.112,188.483,190.588,193.628,0,0,2
06387,74.524,82.841,99.808,80.679,87.998,97.646,77.019,105.464,100.640,102.137,0,0,2
12238,98.061,130.226,91.401,98.344,115.206,111.805,130.226,121.441,125.550,97.494,1,0,2
04201,103.925,124.245,149.424,114.748,129.325,148.983,119.828,165.548,149.866,162.235,1,2,2
04214,197.826,201.612,266.183,205.436,234.557,237.873,209.020,276.218,255.605,282.236,1,0,2
05908,59.381,66.758,85.094,67.285,72.975,76.980,59.592,90.574,82.900,90.005,0,0,3
00132,228.045,260.735,310.261,243.206,255.206,284.538,239.412,338.688,316.125,325.150,1,2,2
00127,57.809,59.322,79.907,59.827,62.551,71.128,58.616,80.007,79.604,81.118,1,0,2
06708,193.508,202.160,269.283,201.250,233.163,244.699,212.254,290.843,254.072,288.680,1,0,2
08741,48.636,51.282,64.860,51.513,56.000,57.956,50.477,66.356,62.213,66.586,0,2,1
10846,88.956,95.038,126.540,97.845,96.753,119.522,98.157,132.778,123.576,133.557,1,0,2
10853,447.207,448.675,611.599,447.207,563.162,558.759,466.289,658.569,601.325,646.826,0,0,1
08754,347.186,383.931,464.128,367.220,390.517,451.650,380.581,511.777,464.748,504.368,1,0,2
04049,99.400,121.200,140.200,118.400,118.000,140.800,118.200,153.200,149.400,148.400,2,1,0
03682,138.753,151.403,187.599,141.564,186.544,176.354,141.564,208.332,193.924,196.384,1,0,2
03697,158.591,154.756,239.479,159.288,195.897,165.913,171.840,216.816,215.422,219.605,1,0,2
01866,60.874,63.201,83.935,64.894,75.683,85.839,55.042,86.013,74.626,88.377,1,0,3
01873,202.367,218.105,283.431,213.174,240.578,266.199,216.126,311.897,274.018,304.750,0,2,3
02673,50.448,56.138,70.155,49.685,64.636,61.149,58.310,72.586,74.448,66.483,1,0,2
08509,340.538,360.601,464.850,368.689,400.308,423.316,354.801,508.222,443.147,513.901,1,0,2
02666,37.240,46.785,49.656,40.810,45.621,50.975,44.410,56.442,54.623,50.355,0,0,3
00897,104.263,87.608,145.901,93.853,147.983,109.676,102.181,137.573,135.075,146.317,1,0,2
00882,128.392,131.827,170.761,135.549,155.302,160.169,125.529,177.059,165.322,178.776,1,0,2
06540,223.550,217.387,306.407,235.875,221.495,246.147,208.485,309.146,261.897,326.950,2,0,0
06555,104.515,117.242,146.939,115.970,122.932,136.554,106.174,156.521,141.348,158.294,0,0,1
11112,191.531,212.156,249.576,205.076,199.074,251.365,199.074,294.149,241.858,289.395,1,2,2
11107,214.725,239.994,300.412,234.531,260.847,282.349,227.339,333.474,295.247,324.671,1,1,1
00526,263.957,200.779,258.834,269.079,240.051,229.806,195.656,188.826,173.458,243.466,0,2,2
00533,52.723,55.880,75.792,57.701,58.672,67.293,54.544,78.463,71.906,79.555,1,0,2
04615,197.070,248.924,294.295,216.515,231.099,269.449,244.603,351.550,321.842,326.704,2,0,0
04600,318.187,332.979,445.364,329.727,400.339,412.785,322.109,462.935,413.364,454.091,1,2,2
07800,53.547,56.568,68.965,55.737,65.416,68.869,48.368,70.487,58.187,71.782,0,0,3
07815,168.937,179.370,230.003,180.524,198.088,209.408,166.698,246.459,224.587,248.428,0,0,3
08355,63.924,71.465,88.669,66.516,75.099,79.440,67.694,93.853,91.497,88.669,1,0,2
08340,107.969,117.484,147.196,111.658,119.453,142.422,115.844,170.641,149.969,167.688,1,0,2
09849,126.442,131.859,180.093,131.350,153.176,164.945,134.502,192.630,173.675,193.044,0,0,2
06309,45.157,50.929,65.071,42.704,55.403,57.134,55.258,70.410,69.111,64.349,0,2,2
03296,206.884,227.391,273.325,216.728,205.244,295.472,253.639,338.126,301.214,329.923,1,0,2
03283,214.621,231.650,279.785,218.062,254.103,272.152,229.469,295.784,297.142,279.374,1,0,3
04448,409.590,474.355,621.686,473.282,512.811,611.514,456.362,667.445,597.860,668.232,0,0,4
06154,81.581,82.443,105.620,87.140,83.951,100.110,80.719,108.944,106.574,111.745,0,0,2
06141,69.409,86.349,102.636,74.621,82.874,88.954,82.005,112.626,109.586,103.071,1,0,2
11506,91.056,105.637,125.935,107.638,105.637,136.799,101.634,138.228,127.365,138.514,1,0,3
11513,102.688,116.827,124.984,120.633,95.619,129.878,91.269,151.629,108.126,155.980,0,0,3
02267,234.807,230.432,314.676,253.714,272.965,285.270,211.270,313.457,284.755,330.716,1,0,1
02272,49.472,42.490,66.886,39.601,67.047,41.206,58.941,68.892,72.664,67.528,1,0,2
08108,388.897,436.777,539.655,404.838,487.045,512.499,437.724,598.835,560.138,572.214,0,0,2
09460,33.638,30.872,46.454,32.624,34.837,39.355,33.270,45.624,43.872,47.376,1,2,2
09475,163.261,175.465,228.953,177.378,194.443,207.171,171.445,248.523,221.226,248.604,0,0,3
07429,70.941,80.512,94.206,79.187,82.721,83.752,75.506,100.979,90.967,101.274,2,0,0
01213,133.969,137.880,178.101,145.262,155.836,170.352,134.822,192.750,167.446,195.499,0,0,2
01206,195.956,211.790,280.075,210.801,230.415,255.142,197.936,291.950,278.640,295.208,1,0,2
05120,78.368,84.973,107.758,84.467,94.581,103.096,85.610,121.819,101.129,122.558,1,0,2
08491,100.436,106.683,136.618,102.518,120.223,125.349,107.458,143.830,141.420,139.397,0,0,4
08484,137.331,164.171,194.818,144.766,165.921,174.069,154.271,211.567,203.088,196.945,0,2,2
05135,98.447,136.276,129.013,128.408,109.645,160.789,110.553,178.947,141.421,169.868,0,2,1
10233,318.397,346.793,448.631,344.191,380.141,426.498,333.561,485.059,435.796,486.021,0,0,2
05885,480.135,525.607,662.905,511.549,557.064,631.655,527.370,718.294,656.683,714.177,1,0,2
05890,278.964,313.518,410.268,305.839,359.119,396.673,284.707,434.022,397.373,433.598,0,0,3
10226,221.288,212.542,279.776,204.889,271.577,259.551,225.114,300.001,280.323,291.802,0,0,3
07661,72.447,74.369,98.078,79.495,83.019,87.185,70.845,103.524,90.474,105.360,1,1,2
07674,144.377,152.708,196.119,151.802,161.688,179.749,144.294,207.731,194.487,208.019,0,0,2
09628,229.000,243.571,311.286,245.286,258.143,303.571,257.286,340.429,322.220,339.082,1,0,2
03552,208.564,258.943,302.269,237.784,251.852,295.615,250.882,329.474,322.421,305.292,1,0,3
04399,553.887,486.323,650.952,615.742,468.242,572.919,412.097,668.081,472.048,758.484,0,1,2
03547,26.879,25.182,38.227,24.546,33.667,29.742,27.621,35.576,38.015,34.515,0,0,1
05368,72.090,77.455,96.904,76.617,88.701,92.164,74.102,105.287,96.066,104.114,0,0,2
04874,235.749,290.859,334.312,336.961,258.535,363.987,206.074,383.593,288.210,418.567,0,1,1
04861,391.949,399.090,540.576,420.621,453.949,496.911,397.091,577.901,499.535,588.334,0,2,2
06690,453.797,498.061,672.663,503.009,603.132,661.538,467.325,720.246,625.035,712.147,1,0,2
06685,68.970,71.977,94.714,76.188,78.233,89.180,67.767,99.526,85.451,101.932,1,0,2
07028,460.125,521.044,694.069,516.442,573.080,673.575,496.330,751.375,678.043,757.964,1,2,1
02812,117.867,128.376,163.146,120.027,145.237,144.068,127.777,168.080,168.605,159.922,1,1,1
02807,78.743,92.978,102.832,75.458,112.413,101.190,93.525,123.089,115.151,109.676,1,0,2
09074,554.498,507.451,792.502,499.148,656.895,554.498,596.010,784.200,739.920,770.362,1,0,3
09061,380.038,426.336,532.336,423.252,434.685,521.164,399.308,581.048,531.484,577.727,1,0,2
08085,254.830,255.641,346.468,257.263,297.000,300.244,262.940,349.712,333.493,351.334,1,0,2
05534,390.169,448.621,605.519,407.089,513.226,542.452,410.612,613.406,574.841,604.069,0,1,1
05521,115.469,113.880,157.764,121.738,138.208,147.940,109.263,163.385,141.565,167.433,1,2,2
08090,267.186,280.751,363.652,283.163,316.022,339.535,262.061,369.681,360.637,368.777,0,0,2
12166,87.222,86.946,115.687,91.920,99.658,105.738,86.117,120.661,108.501,123.148,0,0,2
12173,129.958,176.309,171.720,149.232,158.411,191.912,166.671,222.201,192.830,207.057,0,2,1
01607,65.499,70.477,92.121,68.745,90.173,90.389,72.858,103.375,93.203,100.129,1,0,2
01612,154.469,168.898,207.748,159.506,192.852,195.010,167.872,223.575,214.298,215.984,1,0,2
06969,90.702,84.575,112.546,81.435,104.830,93.039,98.895,113.442,117.079,112.230,0,0,3
03146,50.968,58.107,66.831,51.285,62.231,62.390,58.900,76.508,73.652,69.211,1,0,1
09229,110.540,119.466,151.922,122.306,131.637,136.303,109.526,161.254,153.545,166.528,1,0,2
04798,431.250,512.003,650.692,471.314,511.031,674.477,503.154,734.538,669.554,716.815,1,0,2
03153,180.741,194.417,247.818,191.160,219.121,240.994,182.429,266.443,234.562,265.634,1,0,2
08920,621.867,601.079,915.562,641.742,732.079,773.288,610.672,865.398,886.844,899.935,0,0,0
10627,114.399,122.368,150.261,124.195,134.489,138.141,115.561,172.344,150.427,172.510,0,0,2
10632,128.080,90.280,184.960,102.520,153.640,142.480,109.360,150.040,144.280,156.520,1,0,2
08935,540.163,481.142,369.481,497.093,454.024,414.145,517.830,340.768,364.696,351.934,1,0,2
07275,96.208,104.752,134.829,103.783,105.973,124.689,104.345,148.288,130.875,148.886,1,0,2
07260,437.119,460.423,628.545,457.094,530.335,558.633,467.387,692.014,610.047,687.915,1,2,2
06284,72.967,76.781,94.647,78.500,82.787,87.297,71.727,100.931,91.069,103.159,0,0,3
06291,495.430,544.936,725.191,548.745,602.990,636.589,477.658,810.875,703.611,829.281,0,0,2
07998,269.894,257.704,355.940,243.363,285.669,319.370,295.707,365.261,360.242,362.393,1,0,2
05769,65.781,67.234,85.571,70.092,77.207,78.049,68.133,90.334,79.204,91.446,1,0,2
08410,47.376,54.698,64.299,49.979,55.533,61.129,53.396,70.808,67.879,68.041,0,0,2
08405,47.776,53.596,69.847,51.071,62.161,66.553,49.533,72.482,64.137,72.263,1,0,2
01292,51.094,53.795,76.422,56.047,57.398,63.702,51.319,79.011,69.555,80.249,0,1,2
06459,303.611,331.392,452.436,346.274,376.777,413.021,302.200,476.756,420.687,485.178,1,0,2
01287,237.601,185.885,253.762,264.751,233.722,266.044,158.087,233.075,171.663,297.720,1,0,2
00263,123.810,136.737,164.084,146.184,138.229,170.050,118.838,176.514,145.687,180.492,0,2,1
00276,109.699,121.466,149.387,114.515,131.471,145.001,119.327,162.139,152.792,155.868,1,0,3
04150,113.810,101.008,194.841,98.900,151.765,130.830,125.408,165.773,182.792,163.965,0,0,2
04145,40.000,44.413,53.477,42.982,47.052,49.538,41.670,56.220,52.642,55.862,0,0,1
06611,362.801,304.397,610.829,422.722,358.250,525.119,274.816,594.900,467.473,696.538,0,0,2
06604,91.201,91.056,119.154,91.201,89.039,116.416,100.855,134.428,121.459,134.284,0,0,2
11243,52.631,57.108,71.264,57.732,61.318,69.214,54.694,78.053,67.453,78.486,1,0,2
11256,411.249,401.771,560.184,358.445,564.246,453.222,491.132,585.909,611.635,554.768,1,0,3
02522,329.707,348.414,439.276,356.431,344.405,408.543,324.362,472.681,407.207,478.026,0,1,3
08658,180.615,194.109,250.300,194.975,212.307,233.569,183.935,261.699,238.050,262.661,1,0,2
02537,464.947,410.254,619.596,442.316,447.974,542.272,468.719,615.825,598.851,646.000,0,0,3
04318,121.000,129.514,166.000,131.541,144.514,155.459,125.724,190.768,159.246,190.726,0,0,2
05804,134.910,144.623,182.839,138.994,144.470,164.499,133.051,197.359,173.085,197.402,0,0,2
05811,551.012,596.641,789.080,582.171,655.936,779.208,603.783,854.241,777.569,841.962,0,0,0
03862,35.755,37.862,51.362,39.298,42.745,44.564,34.415,49.160,48.777,50.596,2,0,0
03877,377.570,415.800,560.841,405.547,473.323,529.533,418.315,613.428,554.557,602.028,0,1,2
01686,239.820,256.149,345.684,267.626,279.935,295.163,228.770,351.619,331.956,365.963,0,1,1
06058,488.604,517.548,654.107,531.649,520.517,620.710,494.541,714.223,621.452,732.035,1,0,3
01693,460.438,490.425,617.757,462.821,552.743,548.245,491.926,641.600,632.693,619.727,0,0,0
08004,52.038,54.776,68.639,55.747,60.074,66.785,54.599,75.350,65.195,77.028,1,0,3
08011,233.478,253.039,329.207,244.744,290.657,322.256,259.810,366.645,327.522,362.131,1,0,2
04544,62.751,69.718,87.888,66.713,76.959,80.921,69.718,92.670,85.976,89.801,0,0,4
04551,263.084,292.385,378.256,292.675,320.136,329.557,273.071,384.592,369.183,385.679,0,0,0
02893,137.010,144.029,181.763,141.296,165.300,171.546,138.043,192.344,182.856,187.696,1,0,0
02886,319.889,329.889,463.222,348.778,374.747,428.814,322.945,453.702,434.587,461.320,1,0,1
00677,688.157,541.038,762.624,580.391,710.424,610.856,665.619,618.324,708.136,637.906,1,0,2
00662,165.947,178.530,222.525,178.291,211.616,201.369,175.649,249.506,217.755,247.593,1,0,2
02136,384.991,418.086,527.914,394.310,443.822,517.794,406.514,548.200,553.664,534.572,1,0,3
02123,31.346,31.481,42.894,36.986,29.735,39.269,29.466,45.580,38.597,49.608,1,0,2
08259,335.743,349.370,475.161,351.467,388.854,427.640,352.515,485.294,460.485,491.933,2,1,1
07919,122.752,136.653,166.975,133.124,148.157,152.471,129.702,180.992,167.331,176.678,1,0,0
06205,320.172,313.308,430.852,303.870,426.562,404.254,308.888,449.072,417.251,449.072,1,0,2
06210,116.300,118.576,155.108,121.311,135.531,149.126,115.887,157.849,152.009,159.252,1,0,2
09950,152.404,149.947,205.003,149.947,191.730,181.407,160.270,213.360,197.138,214.834,0,0,2
11657,58.569,63.981,79.923,61.915,76.282,74.216,65.531,86.676,82.777,83.564,1,0,2
11642,273.303,301.134,365.890,297.353,337.277,375.617,281.364,420.348,346.063,420.348,0,0,4
09945,115.271,127.157,176.321,123.995,145.496,160.373,125.762,189.687,168.632,188.440,1,0,1
04719,208.063,227.867,305.333,223.207,250.000,269.804,215.926,330.379,302.421,325.428,1,0,1
05271,51.006,58.690,71.694,55.143,62.355,69.093,53.134,75.359,74.413,72.285,1,0,1
05264,107.712,125.186,154.610,124.234,130.889,141.334,109.356,170.247,156.049,169.325,1,0,2
06789,40.315,41.050,52.992,42.703,46.745,48.583,39.213,53.175,48.491,54.278,1,2,3
01142,64.714,65.818,83.865,67.292,74.473,84.969,59.926,93.992,78.893,95.097,0,0,3
01157,198.432,192.919,265.682,184.892,241.247,212.894,214.087,266.589,269.969,257.283,0,0,2
04978,111.287,123.463,151.327,118.077,129.959,152.046,120.114,166.945,160.790,161.526,0,0,4
07778,420.046,484.514,611.755,430.225,533.273,578.442,503.176,686.403,635.506,662.651,0,0,2
05989,349.357,384.268,475.290,358.158,446.501,453.053,351.037,506.400,483.938,469.899,1,0,2
04280,76.161,84.649,109.682,82.435,95.366,106.133,76.249,114.103,108.219,114.252,1,0,3
09731,63.348,69.348,85.261,63.870,69.870,76.652,66.739,91.783,84.739,88.913,1,0,2
11836,160.502,159.697,237.455,149.674,191.915,208.251,176.791,246.710,239.166,242.060,1,2,2
11823,68.422,74.779,92.259,70.692,79.319,78.411,73.417,96.118,90.669,93.394,1,0,1
09724,160.292,169.891,219.739,174.946,174.277,204.294,160.871,237.358,205.476,243.627,1,0,1
